City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,Pevek,RU,69.7008,170.3133,-4.02,85,100,1.86,overcast clouds
346,Datong,CN,40.0936,113.2914,51.58,44,100,9.08,light rain
347,Butte,US,39.6499,-121.5677,81.0,16,1,2.26,clear sky
348,Araouane,ML,18.9048,-3.5265,78.57,6,8,9.66,clear sky
349,Bykivka,UA,50.2929,27.9831,49.96,91,96,6.62,overcast clouds
350,Santa Ana,US,33.7456,-117.8678,91.4,12,1,8.05,clear sky
351,Corner Brook,CA,48.9667,-57.9484,35.6,51,20,2.3,few clouds
352,Kavieng,PG,-2.5744,150.7967,83.8,69,44,4.68,scattered clouds
353,Ribeira Grande,PT,38.5167,-28.7,57.43,62,3,7.54,clear sky
354,Bar Harbor,US,44.3876,-68.2039,53.01,81,90,16.11,overcast clouds
355,Taseyevo,RU,57.2169,94.8978,9.1,92,17,3.83,few clouds
356,Tanete,ID,-3.9443,119.7848,80.89,82,91,4.74,overcast clouds
357,Red Bluff,US,40.1785,-122.2358,80.6,14,1,5.75,clear sky
358,Calabar,NG,4.9517,8.322,79.12,86,50,4.45,scattered clouds
359,Faanui,PF,-16.4833,-151.75,82.45,71,77,8.28,broken clouds
360,Sangar,RU,63.9242,127.4739,20.86,91,99,2.84,overcast clouds
361,Joshimath,IN,30.5667,79.5667,44.06,26,0,7.52,clear sky
362,Korla,CN,41.7597,86.1469,42.89,65,21,4.72,few clouds
363,Bambous Virieux,MU,-20.3428,57.7575,75.99,100,75,6.15,light rain
364,Monte Patria,CL,-30.6919,-70.9467,69.51,57,2,3.71,clear sky
365,Baykit,RU,61.67,96.37,-7.13,99,71,2.71,broken clouds
366,Independence,US,39.0911,-94.4155,51.01,20,1,17.27,clear sky
367,Nome,US,64.5011,-165.4064,5.0,66,1,25.32,clear sky
368,Hami,CN,42.8,93.45,41.45,31,14,10.02,few clouds
369,Sampit,ID,-2.5333,112.95,76.5,95,87,2.8,overcast clouds
370,Bollnas,SE,61.3482,16.3946,30.99,77,2,1.01,clear sky
371,General Pico,AR,-35.6566,-63.7568,63.25,62,0,8.88,clear sky
372,Kralendijk,BQ,12.15,-68.2667,78.8,78,53,19.57,broken clouds
373,Aranos,NA,-24.1333,19.1167,70.07,49,67,8.34,broken clouds
374,Muscatine,US,41.4667,-91.1335,37.4,38,20,21.85,few clouds
375,Launceston,AU,-41.45,147.1667,66.2,63,92,17.27,overcast clouds
376,Kennebunk,US,43.384,-70.5448,52.0,68,100,12.5,overcast clouds
377,Galicea Mare,RO,44.1,23.3,50.0,81,0,5.75,clear sky
378,Keffi,NG,8.8486,7.8736,82.4,36,49,4.61,haze
379,Kaya,BF,13.0917,-1.0844,81.61,12,3,10.02,clear sky
380,Garowe,SO,8.4054,48.4845,68.88,59,15,6.76,few clouds
381,Polovinnoye,RU,54.7914,65.9864,18.57,93,89,13.58,overcast clouds
382,Pochutla,MX,15.7432,-96.4661,93.2,40,40,11.5,scattered clouds
383,Marabba,SD,12.35,32.1833,80.55,12,53,12.95,broken clouds
384,Manaure,CO,11.7751,-72.4445,80.56,68,60,22.84,broken clouds
385,Saint-Francois,FR,46.4154,3.9054,52.0,71,0,2.3,clear sky
386,Dera Bugti,PK,29.0307,69.151,72.05,8,0,7.31,clear sky
387,San Vicente,AR,-26.6167,-54.1333,58.37,70,8,4.38,clear sky
388,Miri,MY,4.4148,114.0089,77.0,94,40,2.3,scattered clouds
389,Tucuman,AR,-26.8241,-65.2226,68.0,83,90,4.61,mist
390,Raudeberg,NO,61.9875,5.1352,37.0,92,61,13.11,broken clouds
391,Tongren,CN,27.7172,109.1853,56.53,95,100,4.94,overcast clouds
392,Tuy Hoa,VN,13.0833,109.3,77.43,80,71,4.88,broken clouds
393,Zhengjiatun,CN,43.5064,123.5064,53.15,32,73,12.44,broken clouds
394,Acajutla,SV,13.5928,-89.8275,82.0,68,0,1.99,clear sky
395,Wattegama,LK,6.7989,81.4808,72.73,91,51,3.53,broken clouds
396,Touros,BR,-5.1989,-35.4608,78.8,89,20,6.91,few clouds
397,Tuatapere,NZ,-46.1333,167.6833,57.0,75,74,4.0,broken clouds
398,Mendi,PG,-6.1761,143.6513,61.3,91,99,1.25,overcast clouds
399,Keetmanshoop,NA,-26.5833,18.1333,71.6,60,42,9.22,scattered clouds
400,Leningradskiy,RU,69.3833,178.4167,-2.42,84,60,2.39,broken clouds
401,Iracoubo,GF,5.4802,-53.2011,77.16,84,73,12.84,broken clouds
402,Nhulunbuy,AU,-12.2333,136.7667,77.0,88,75,17.27,light rain
403,Hanko,FI,59.8333,22.95,34.0,81,98,11.92,overcast clouds
404,Luanda,AO,-8.8368,13.2343,80.6,78,40,3.44,scattered clouds
405,Boa Vista,BR,2.8197,-60.6733,84.2,54,20,5.75,few clouds
406,Knysna,ZA,-34.0363,23.0471,59.0,94,75,9.22,light rain
407,Olafsvik,IS,64.8945,-23.7142,40.77,90,92,21.45,overcast clouds
408,Kassala,SD,15.451,36.4,84.04,43,95,10.22,overcast clouds
409,Clyde River,CA,70.4692,-68.5914,-9.4,70,75,6.91,broken clouds
410,Mehamn,NO,71.0357,27.8492,33.19,93,100,11.52,light snow
411,Taoudenni,ML,22.6783,-3.9836,82.69,7,62,11.72,broken clouds
412,Lluta,PE,-16.0147,-72.0142,57.2,77,75,5.75,broken clouds
413,Mandeville,JM,18.0417,-77.5071,82.4,69,20,13.8,few clouds
414,Husavik,IS,66.0449,-17.3389,41.0,65,90,24.16,overcast clouds
415,Kirakira,SB,-10.4544,161.9205,81.64,81,62,4.68,broken clouds
416,Ocos,GT,14.5094,-92.1933,89.6,55,1,12.66,clear sky
417,Mahon,ES,39.8885,4.2658,51.8,100,0,6.91,clear sky
418,Merauke,ID,-8.4667,140.3333,80.02,82,99,6.76,overcast clouds
419,Monchegorsk,RU,67.9397,32.8739,30.99,97,99,9.08,light snow
420,Bograd,RU,54.2344,90.8328,19.4,79,0,4.47,clear sky
421,Zlitan,LY,32.4674,14.5687,59.23,66,0,8.3,clear sky
422,Tchollire,CM,8.4022,14.1698,76.19,14,93,1.88,overcast clouds
423,Belawan,ID,3.7755,98.6832,78.8,89,40,2.3,scattered clouds
424,Atar,MR,20.5169,-13.0499,84.7,16,88,9.22,overcast clouds
425,Sal Rei,CV,16.1833,-22.9167,68.0,77,75,14.97,broken clouds
426,Newport,GB,51.5877,-2.9984,53.01,86,37,5.26,scattered clouds
427,Tomatlan,MX,19.9333,-105.25,83.14,31,55,6.49,broken clouds
428,Mbaiki,CF,3.8678,17.9892,74.53,72,88,2.84,overcast clouds
429,Hofn,IS,64.2539,-15.2082,42.12,50,23,13.8,few clouds
430,Torata,PE,-17.0769,-70.8433,60.91,66,59,2.37,broken clouds
431,Sayyan,YE,15.1718,44.3244,55.69,27,44,1.97,scattered clouds
432,Salamiyah,SY,35.0113,37.0532,50.13,85,47,15.17,scattered clouds
433,Virden,US,39.5009,-89.7679,43.0,36,30,18.01,scattered clouds
434,High Rock,BS,26.6208,-78.2833,78.8,69,61,10.36,broken clouds
435,Lavrentiya,RU,65.5833,-171.0,5.05,72,3,4.29,clear sky
436,Agadez,NE,19.75,10.25,68.36,12,0,7.47,clear sky
437,Collie,AU,-33.3667,116.15,63.0,88,99,1.99,overcast clouds
438,Santa Cruz,BO,-17.8,-63.1667,77.0,61,75,5.75,broken clouds
439,Sabang,ID,5.8933,95.3214,81.54,74,98,26.82,overcast clouds
440,Yulara,AU,-25.2406,130.9889,69.8,32,0,12.66,clear sky
441,Tsaratanana,MG,-16.7833,47.65,71.33,89,66,8.48,broken clouds
442,Souillac,MU,-20.5167,57.5167,75.2,100,75,5.97,broken clouds
443,Beringovskiy,RU,63.05,179.3167,10.71,80,96,3.8,overcast clouds
444,Dingle,PH,10.9995,122.6711,81.21,79,99,10.6,overcast clouds
445,Batagay-Alyta,RU,67.8006,130.4114,7.32,91,100,1.61,overcast clouds
446,Bitlis,TR,38.5,42.25,34.68,90,99,6.87,overcast clouds
447,Vostok,RU,46.4856,135.8833,35.6,75,50,3.83,scattered clouds
448,Te Anau,NZ,-45.4167,167.7167,61.86,42,32,1.72,scattered clouds
449,Tsabong,BW,-26.0217,22.401,72.01,47,50,7.54,scattered clouds
450,San Andres,CO,12.5847,-81.7006,84.2,70,75,17.27,broken clouds
451,Loikaw,MM,19.6742,97.2094,67.98,46,7,2.77,clear sky
452,Malayal,PH,7.208,121.942,78.8,94,75,4.52,broken clouds
453,Kargasok,RU,59.0556,80.8572,30.99,92,100,11.39,overcast clouds
454,Alcaniz,ES,41.05,-0.1333,46.99,65,3,1.01,clear sky
455,Narsaq,GL,60.9167,-46.05,30.2,93,75,1.14,broken clouds
456,Nehe,CN,48.4833,124.8333,47.03,41,41,8.99,scattered clouds
457,Phibun Mangsahan,TH,15.2447,105.2291,82.4,74,16,1.14,few clouds
458,Dhanbad,IN,23.8,86.45,75.56,8,0,5.28,clear sky
459,Krasnoselkup,RU,65.7,82.4667,-23.12,99,41,8.37,scattered clouds
460,Moree,AU,-29.4667,149.85,71.6,53,0,10.36,clear sky
461,Dannenberg,DE,53.0967,11.09,54.0,64,52,5.01,broken clouds
462,Paamiut,GL,61.994,-49.6678,30.38,78,100,24.83,overcast clouds
463,Ormara,PK,25.2088,64.6357,81.12,26,0,12.8,clear sky
464,Mudgee,AU,-32.5943,149.5871,66.0,72,9,9.22,clear sky
465,Wenling,CN,28.3669,121.36,68.0,97,100,1.59,overcast clouds
466,Rumoi,JP,43.9344,141.6428,44.22,70,8,6.96,clear sky
467,Mindelo,CV,16.8901,-24.9804,69.8,68,75,24.16,broken clouds
468,Vila Velha,BR,-20.3297,-40.2925,73.4,94,75,4.61,broken clouds
469,Arouca,TT,10.6333,-61.3333,75.99,94,75,7.2,broken clouds
470,Aksehir,TR,38.3575,31.4164,36.21,99,100,1.36,light rain
471,Mananara,MG,-16.1667,49.7667,73.47,95,81,4.83,light rain
472,Ternate,ID,0.8,127.4,82.33,80,92,5.84,overcast clouds
473,Moron,AR,-34.6534,-58.6198,69.01,71,5,4.0,clear sky
474,Matara,LK,5.9485,80.5353,77.79,88,86,7.16,overcast clouds
475,Korem,ET,12.5058,39.5228,54.3,39,49,3.22,scattered clouds
476,De-Kastri,RU,51.4667,140.7833,33.87,79,69,6.26,broken clouds
477,Morrope,PE,-6.5417,-80.0111,73.4,68,0,18.41,clear sky
478,Buraydah,SA,26.326,43.975,78.8,38,20,5.75,few clouds
479,Thunder Bay,CA,48.4001,-89.3168,28.4,31,40,9.22,scattered clouds
480,Dzhebariki-Khaya,RU,62.2167,135.8,15.53,87,98,2.44,overcast clouds
481,Teya,RU,60.3778,92.6267,-10.91,99,68,3.33,broken clouds
482,Roald,NO,62.5833,6.1333,39.2,87,90,3.44,light intensity drizzle
483,Victor Harbor,AU,-35.5667,138.6167,82.99,31,21,4.83,few clouds
484,Noumea,NC,-22.2763,166.4572,82.0,65,0,14.97,light rain
485,Safford,US,32.834,-109.7076,80.6,6,1,4.61,clear sky
486,Sorong,ID,-0.8833,131.25,82.22,75,80,2.44,broken clouds
487,Nemuro,JP,43.3236,145.575,46.4,57,20,3.44,few clouds
488,Yarada,IN,17.65,83.2667,80.6,100,75,6.91,mist
489,Ust-Maya,RU,60.4167,134.5333,19.17,89,100,3.13,overcast clouds
490,Thomaston,US,32.8882,-84.3266,63.0,100,90,5.75,moderate rain
491,Praya,CV,14.9215,-23.5087,69.8,78,75,14.97,broken clouds
492,Neyshabur,IR,36.2133,58.7958,47.43,41,92,2.98,overcast clouds
493,Zaigrayevo,RU,51.8336,108.2703,23.0,80,100,1.12,overcast clouds
494,Boguchany,RU,58.3814,97.4531,3.94,95,53,5.23,broken clouds
495,Kieta,PG,-6.2167,155.6333,85.5,64,9,3.38,clear sky
496,Derzhavinsk,KZ,51.1,66.3167,2.44,99,94,5.14,overcast clouds
497,Chipinge,ZW,-20.1883,32.6236,55.99,80,21,3.13,few clouds
498,Alberton,CA,46.8168,-64.0654,51.8,71,75,14.97,broken clouds
499,Maceio,BR,-9.6658,-35.7353,77.0,94,20,8.05,few clouds
500,Scottsbluff,US,41.8666,-103.6672,51.8,19,1,12.66,clear sky
501,Zheleznogorsk,RU,52.331,35.3711,40.89,92,100,12.53,overcast clouds
502,Nacala,MZ,-14.5428,40.6728,69.57,83,21,7.81,few clouds
503,Sadiqabad,PK,28.3062,70.1307,76.68,7,0,8.66,clear sky
504,Eydhafushi,MV,5.1033,73.0708,83.57,71,47,8.59,scattered clouds
505,Neuquen,AR,-38.9516,-68.0591,75.2,43,0,9.22,clear sky
506,Oktyabrskiy,RU,54.4815,53.471,33.21,83,100,22.37,overcast clouds
507,Jiaxing,CN,30.7522,120.75,60.8,100,75,4.47,light rain
508,Hamilton,US,39.1834,-84.5333,48.0,40,96,1.01,overcast clouds
509,Bentong,MY,3.5181,101.9079,79.0,89,100,1.88,overcast clouds
510,Barsovo,RU,61.1667,73.1667,33.8,60,0,6.71,light snow
511,Mildura,AU,-34.2,142.15,78.01,35,2,2.3,clear sky
512,Dobryatino,RU,55.5055,41.3195,36.43,98,100,11.36,light rain
513,Pimentel,PE,-6.8367,-79.9342,73.4,68,0,18.41,clear sky
514,Odienne,CI,9.51,-7.5692,82.26,31,43,3.67,scattered clouds
515,Mombetsu,JP,44.3525,143.3525,39.0,79,51,3.0,broken clouds
516,Marawi,PH,7.9986,124.2928,80.01,85,75,4.0,light rain
517,Rosarito,MX,32.3333,-117.0333,89.6,4,1,17.27,clear sky
518,Orlik,RU,52.5178,99.825,-0.63,92,39,1.79,scattered clouds
519,Imbituba,BR,-28.24,-48.6703,71.6,64,0,12.66,clear sky
520,Kambove,CD,-10.8764,26.5969,58.84,98,84,3.65,broken clouds
521,Pyapon,MM,16.2833,95.6833,76.21,89,7,0.81,clear sky
522,San Luis,AR,-33.295,-66.3356,63.66,49,0,4.7,clear sky
523,Ouro Branco,BR,-20.5208,-43.6919,62.02,90,10,2.08,clear sky
524,Safaga,EG,26.7292,33.9365,62.6,31,0,9.22,clear sky
525,Ruwi,OM,23.5996,58.5507,77.0,50,0,4.61,clear sky
526,Timbiqui,CO,2.7717,-77.6654,76.68,93,100,3.49,light rain
527,Baghdad,IQ,33.3406,44.4009,64.4,39,0,6.91,clear sky
528,Yol,IN,32.1667,76.2,60.19,22,0,8.16,clear sky
529,Sembe,CG,1.6481,14.5806,71.62,91,100,1.81,overcast clouds
530,Buckingham,GB,51.9997,-0.9878,52.0,86,11,2.28,few clouds
531,Vanimo,PG,-2.6741,141.3028,80.19,79,94,4.97,overcast clouds
532,Sakakah,SA,29.9697,40.2064,55.4,44,0,3.44,clear sky
533,Yenagoa,NG,4.9247,6.2642,78.6,86,18,4.23,few clouds
534,Luderitz,NA,-26.6481,15.1594,66.69,59,0,12.5,clear sky
535,Palenque,MX,17.5167,-91.9667,93.2,49,20,10.54,few clouds
536,Prijepolje,RS,43.3719,19.6406,39.2,93,0,1.48,clear sky
537,Cayenne,GF,4.9333,-52.3333,80.01,78,20,5.75,few clouds
538,Kedrovyy,RU,56.1667,91.8167,19.4,86,40,4.47,light snow
539,Vanderhoof,CA,54.0166,-124.0198,41.67,81,100,0.94,overcast clouds
540,Barreiras,BR,-12.1528,-44.99,74.61,69,66,3.09,broken clouds
541,Filadelfia,US,39.9523,-75.1638,61.0,100,90,8.05,moderate rain
542,Khandyga,RU,62.6667,135.6,15.12,90,99,4.18,overcast clouds
543,Buala,SB,-8.145,159.5921,83.5,73,69,3.51,light rain
544,Srednekolymsk,RU,67.45,153.6833,8.85,77,100,8.37,overcast clouds
545,Banda Aceh,ID,5.5577,95.3222,78.64,78,99,17.0,overcast clouds
546,Pinsk,BY,52.1229,26.0951,46.54,70,6,4.65,clear sky
547,Baruun-Urt,MN,46.6806,113.2792,42.12,34,100,4.27,overcast clouds
548,Kindia,GN,10.0569,-12.8658,76.73,68,47,3.27,scattered clouds
549,Batemans Bay,AU,-35.7167,150.1833,71.01,71,44,1.01,scattered clouds
550,Mato Verde,BR,-15.3972,-42.8664,78.98,50,70,4.65,broken clouds
551,Burewala,PK,30.1667,72.65,64.17,14,0,5.37,clear sky
552,Teramo,IT,42.65,13.6833,53.01,65,1,5.99,clear sky
553,Oranjestad,AW,12.524,-70.027,80.6,74,20,21.85,few clouds
554,Chegdomyn,RU,51.1167,133.0167,33.42,75,93,2.28,light snow
555,Tignere,CM,7.3667,12.65,70.47,18,68,1.7,broken clouds
556,Zacatepec,MX,18.65,-99.2,96.01,25,90,5.75,overcast clouds
557,Alice Springs,AU,-23.7,133.8833,64.4,42,0,2.3,clear sky
558,Shibetsu,JP,43.659,145.132,46.4,57,20,3.44,few clouds
559,Slave Lake,CA,55.2834,-114.769,39.2,65,1,8.05,clear sky
560,Dhing,IN,26.4667,92.4667,67.03,78,1,7.49,clear sky
561,Amos,CA,48.5669,-78.1162,25.0,93,90,16.11,light snow
562,Niono,ML,14.2526,-5.993,82.35,11,20,10.29,few clouds
563,Charlestown,AU,-32.95,151.6667,73.99,85,64,1.99,broken clouds
564,Sitia,GR,35.2,26.0986,48.99,70,50,9.15,scattered clouds
565,Bathurst,AU,-33.4166,149.5806,63.0,66,11,2.77,few clouds
566,Shimoda,JP,34.6667,138.95,60.8,82,75,3.44,broken clouds
567,North Bend,US,43.4065,-124.2243,64.4,42,1,5.75,clear sky
568,Laborie,LC,13.75,-60.9833,78.8,73,40,16.11,scattered clouds
569,Itacarambi,BR,-15.1022,-44.0919,82.08,44,63,6.8,broken clouds
570,Ulaangom,MN,49.9811,92.0667,23.45,59,76,2.08,broken clouds
571,Liwale,TZ,-9.7667,37.9333,66.11,96,96,4.97,overcast clouds
572,Berlevag,NO,70.8578,29.0864,33.33,91,100,14.16,light snow
573,Oyama,JP,36.3,139.8,62.01,58,75,10.36,broken clouds
574,Mayskiy,RU,47.6931,40.1025,42.8,75,0,13.42,clear sky
575,Aljezur,PT,37.3191,-8.8033,58.01,95,58,9.33,broken clouds
576,Nobeoka,JP,32.5833,131.6667,55.99,60,99,5.99,overcast clouds
577,Kathu,TH,7.9178,98.3332,84.0,94,40,2.3,scattered clouds
578,Changying,CN,52.8733,123.3213,27.84,75,11,8.37,few clouds
579,Kuji,JP,40.1878,141.7689,50.92,50,0,8.97,clear sky
580,Namibe,AO,-15.1961,12.1522,75.07,82,86,2.55,overcast clouds
581,Inuvik,CA,68.3499,-133.7218,1.4,66,100,10.36,overcast clouds
582,Voyvozh,RU,62.892,54.9635,29.98,94,100,6.38,overcast clouds
583,Prescott,US,34.54,-112.4685,66.99,9,1,4.61,clear sky
584,Bathsheba,BB,13.2167,-59.5167,78.8,61,40,19.57,scattered clouds
585,Innisfail,AU,-17.5333,146.0333,80.06,66,88,15.95,overcast clouds
586,Martapura,ID,-3.4167,114.85,75.2,100,90,2.3,moderate rain
587,Shushenskoye,RU,53.325,91.9356,19.4,79,0,4.47,clear sky
588,Jadu,LY,31.953,12.0261,52.02,56,0,5.08,clear sky
589,Diu,IN,20.7141,70.9822,74.95,87,30,12.8,scattered clouds
590,Bethanien,NA,-26.502,17.1583,74.44,35,54,8.46,broken clouds
591,Rio Gallegos,AR,-51.6226,-69.2181,50.0,71,0,17.27,clear sky
592,Kharp,RU,66.8014,65.8081,14.92,94,100,11.9,light snow
593,Kamaishi,JP,39.2667,141.8833,44.6,81,20,1.14,few clouds
594,Magadi,IN,12.9667,77.2333,73.4,94,20,12.66,few clouds
595,Chiungutwa,TZ,-10.8833,38.9833,67.33,97,51,1.28,broken clouds
596,Yongan,CN,39.6957,113.6871,49.32,48,99,8.77,light rain
597,Katsuura,JP,35.1333,140.3,64.0,66,93,4.0,overcast clouds
598,Svetlogorsk,BY,52.6333,29.7333,46.4,88,13,5.88,few clouds
599,Karratha,AU,-20.7377,116.8463,83.98,32,0,7.49,clear sky
600,Fukue,JP,32.6881,128.8419,60.8,67,0,11.5,clear sky
601,Paragominas,BR,-2.9667,-47.4833,73.22,97,99,3.24,overcast clouds
602,Amurzet,RU,47.6967,131.0981,44.96,47,15,4.29,few clouds
603,Anadyr,RU,64.75,177.4833,8.6,72,0,15.66,clear sky
604,Kasongo-Lunda,CD,-6.4667,16.8167,69.46,97,100,1.77,overcast clouds
605,Dasoguz,TM,41.8363,59.9666,33.8,47,0,9.22,clear sky
606,Horta,PT,38.5333,-28.6333,56.07,63,6,7.61,clear sky
607,Melioratorov,RU,57.2107,65.6077,32.0,55,0,11.18,clear sky
608,Kenora,CA,49.8167,-94.4337,24.8,36,20,5.75,few clouds
609,Beloha,MG,-25.1667,45.05,64.99,77,0,7.63,clear sky
610,Senec,SK,48.2195,17.4004,51.8,82,0,3.44,clear sky
611,Qasigiannguit,GL,68.8193,-51.1922,17.6,73,75,1.14,broken clouds
612,Nyurba,RU,63.2842,118.3319,8.49,93,54,4.68,broken clouds
613,Kutum,SD,14.2,24.6667,64.51,17,23,9.48,few clouds
614,Poronaysk,RU,49.2167,143.1167,30.2,86,52,8.43,broken clouds
615,Koutsouras,GR,35.0339,25.9469,48.99,70,53,6.44,broken clouds
616,Kyabe,TD,9.4515,18.9449,82.63,14,8,5.12,clear sky
617,Mahajanga,MG,-15.7167,46.3167,78.22,82,78,5.5,light rain
618,Xining,CN,36.6167,101.7667,33.37,86,100,3.36,light snow
619,Celestun,MX,20.8667,-90.4,79.81,76,65,19.17,broken clouds
620,Zhenhai,CN,24.2582,118.0905,69.8,100,90,2.24,mist
621,Manokwari,ID,-0.8667,134.0833,82.24,70,91,0.94,overcast clouds
622,Kizema,RU,61.113,44.8302,32.68,97,100,6.58,overcast clouds
623,Kuytun,RU,54.3419,101.5036,15.31,88,84,6.06,broken clouds
624,Pitimbu,BR,-7.4706,-34.8086,80.6,83,20,5.75,few clouds
625,Ialibu,PG,-6.2821,143.9935,61.39,95,99,1.61,overcast clouds
626,Madhupur,IN,24.25,86.65,74.34,9,0,4.03,clear sky
627,Ferme-Neuve,CA,46.7001,-75.4493,41.0,75,98,2.3,overcast clouds
628,Naguabo,PR,18.2116,-65.7349,77.0,78,40,14.97,scattered clouds
629,Abu Samrah,SY,35.3029,37.1841,52.21,73,47,11.79,scattered clouds
630,Nishihara,JP,26.1842,127.7558,75.2,94,75,5.1,broken clouds
631,Ust-Tsilma,RU,65.441,52.1498,30.9,93,93,7.76,light snow
632,Lompoc,US,34.6391,-120.4579,75.0,43,0,13.8,clear sky
633,The Valley,AI,18.217,-63.0578,77.0,73,20,12.66,few clouds
634,Mount Isa,AU,-20.7333,139.5,84.2,34,1,16.11,clear sky
635,Bjornevatn,NO,69.6672,29.9847,33.8,86,90,13.8,light snow
636,Abeche,TD,13.8292,20.8324,73.72,14,33,8.63,scattered clouds
637,Erenhot,CN,43.6475,111.9767,37.56,92,100,7.9,light rain
638,San Felipe,VE,10.3399,-68.7425,72.19,94,100,4.79,overcast clouds
639,Bilibino,RU,68.0546,166.4372,8.22,85,100,2.71,overcast clouds
640,Hervey Bay,AU,-25.2986,152.8535,73.0,81,85,8.01,overcast clouds
641,Sterling,US,39.0062,-77.4286,63.0,94,90,3.44,overcast clouds
642,Ewa Beach,US,21.3156,-158.0072,84.2,51,20,9.22,few clouds
643,Eskisehir,TR,39.7767,30.5206,37.4,87,75,10.36,broken clouds
644,Lethem,GY,3.3803,-59.7968,82.76,58,67,12.33,broken clouds
645,Dinga,PK,32.6398,73.722,57.2,51,0,4.61,smoke
646,Soyo,AO,-6.1349,12.3689,77.0,88,100,6.4,overcast clouds
647,Dali,CN,25.7,100.1833,51.31,79,41,2.64,scattered clouds
648,Gorontalo,ID,0.5412,123.0595,82.89,77,99,2.44,overcast clouds
649,Mocuba,MZ,-16.8392,36.9856,63.05,95,2,2.37,clear sky
650,Dongsheng,CN,39.8161,109.9776,40.57,90,100,13.53,light rain
651,Salalah,OM,17.0151,54.0924,78.8,27,0,2.3,clear sky
652,San Rafael,AR,-34.6177,-68.3301,70.29,42,17,9.01,few clouds
653,Maniitsoq,GL,65.4167,-52.9,22.62,93,100,22.75,snow
654,Udachnyy,RU,66.4167,112.4,-11.74,92,100,12.39,overcast clouds
655,Smithers,CA,54.7804,-127.1743,46.4,46,90,8.05,overcast clouds
656,Beira,MZ,-19.8436,34.8389,71.22,79,57,3.44,broken clouds
657,Biskamzha,RU,53.4497,89.5272,12.49,98,100,2.15,overcast clouds
658,Lagos,NG,6.5833,3.75,82.4,89,20,6.91,few clouds
659,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,79.38,82,56,10.65,broken clouds
660,Champerico,GT,14.3,-91.9167,87.8,62,40,9.22,scattered clouds
661,Lakhtar,IN,22.85,71.7833,76.57,52,1,10.6,clear sky
662,Salinopolis,BR,-0.6136,-47.3561,77.63,86,100,6.29,moderate rain
663,Mbini,GQ,1.574,9.6134,77.0,100,20,11.1,few clouds
664,Bayan,CN,46.0833,127.4,45.9,48,19,3.51,few clouds
665,Tonj,SS,7.2737,28.6822,83.01,41,55,3.87,broken clouds
666,Yulin,CN,22.6333,110.15,76.17,80,82,11.92,broken clouds
667,Yanggu,CN,36.1106,115.7753,55.53,49,100,1.16,overcast clouds
668,Brufut,GM,13.3814,-16.7518,69.8,73,0,12.66,clear sky
669,Mandalgovi,MN,45.7625,106.2708,35.37,65,90,6.22,light rain
670,General Roca,AR,-39.0333,-67.5833,75.2,43,0,9.22,clear sky
671,Vardo,NO,70.3705,31.1107,33.71,94,98,21.94,light snow
672,Quimper,FR,48.0,-4.1,53.6,71,0,5.75,clear sky
673,Medicine Hat,CA,50.0501,-110.6683,55.4,28,75,20.71,broken clouds
674,Cockburn Town,TC,21.4612,-71.1419,77.0,73,40,17.27,scattered clouds
675,Alyangula,AU,-13.8483,136.4192,86.0,61,96,15.48,overcast clouds
676,Goure,NE,13.9835,10.2704,75.0,11,2,5.01,clear sky
677,Najran,SA,17.4924,44.1277,68.0,26,0,0.45,clear sky
678,Pierre,US,44.3683,-100.351,46.4,25,1,6.91,clear sky
679,Comodoro Rivadavia,AR,-45.8667,-67.5,55.4,76,75,5.75,light rain
680,Dzilam Gonzalez,MX,21.2833,-88.9333,80.89,69,49,11.23,scattered clouds
681,Nuuk,GL,64.1835,-51.7216,28.4,86,75,42.57,snow
682,Vestmanna,FO,62.1564,-7.1664,37.4,75,75,2.3,broken clouds
683,Jega,NG,12.2175,4.3792,79.77,7,2,11.34,clear sky
684,Morant Bay,JM,17.8815,-76.4093,84.2,58,20,26.46,few clouds
685,Limoux,FR,42.9167,2.1667,52.0,87,90,10.36,overcast clouds
686,Jutai,BR,-5.1833,-68.9,72.01,96,80,2.46,broken clouds
687,Tabou,CI,4.423,-7.3528,78.8,89,67,6.85,broken clouds
688,Corrente,BR,-3.7367,-43.3394,73.72,97,96,3.0,overcast clouds
689,Junin,AR,-34.5838,-60.9433,63.0,31,0,8.05,clear sky
690,Lambarene,GA,-0.7001,10.2406,72.16,95,96,2.62,overcast clouds
691,Macaparana,BR,-7.5547,-35.4531,75.2,83,0,13.8,clear sky
692,Arraias,BR,-12.9288,-46.9437,75.13,64,49,1.63,scattered clouds
693,Auki,SB,-8.7676,160.7034,81.3,81,84,2.19,broken clouds
694,Maturin,VE,9.75,-63.1767,76.06,75,66,9.78,broken clouds
695,Bac Lieu,VN,9.285,105.7244,81.55,69,100,4.16,overcast clouds
696,George Town,MY,5.4112,100.3354,80.6,89,20,1.14,few clouds
697,Venado Tuerto,AR,-33.7456,-61.9688,64.0,80,6,5.99,clear sky
698,Fergus Falls,US,46.283,-96.0776,32.0,40,1,11.5,clear sky
699,Gamba,GA,-2.65,10.0,73.31,87,100,4.59,overcast clouds
700,Biltine,TD,14.5333,20.9167,73.8,14,15,7.85,few clouds
